,image,image height,image width,image area,damage_labels,red value,green value,blue value,sobel edges avg,sobel edges max,sobel edges min,binary edges avg,binary edges median,bianry edges max,binary edges min
794,794,87,102,8874,0,90.0782059950417,112.10840658102322,112.0949966193374,0.044520068774055066,0.29437708593879547,9.60176878809281e-05,15.181879648411089,14.0,25.0,0.0
795,795,128,127,16256,0,77.89087106299213,99.56126968503936,92.09633366141732,0.043829229402479394,0.41881093978669576,7.07843816196659e-05,15.488681102362206,15.0,25.0,0.0
796,796,75,87,6525,0,60.07218390804598,79.4,67.70973180076628,0.037036080195366645,0.361012187566779,0.0004260947182940477,16.02176245210728,17.0,25.0,0.0
797,797,103,113,11639,0,99.83890368588366,119.86115645674028,120.4273563020878,0.048496080111816976,0.35397650993883134,9.99654880853926e-05,15.538620156370822,14.0,25.0,0.0
798,798,29,28,812,0,87.08374384236453,112.92733990147784,121.31403940886699,0.031657017809384916,0.14239067678518202,0.0,13.379310344827585,11.0,25.0,0.0
799,799,123,107,13161,0,70.21328166552694,96.92394194969987,91.20644327938606,0.03681561969560916,0.3443458364550238,6.894945465480621e-05,16.152268064736724,17.0,25.0,0.0
800,800,45,25,1125,0,107.36622222222222,124.40533333333333,125.99644444444445,0.02946125328213154,0.19595395475214716,0.00016795617070754204,15.11111111111111,14.0,25.0,0.0
801,801,81,78,6318,0,49.66571699905033,74.03561253561253,62.68186134852802,0.03823927440740356,0.2672514102395151,0.000352789196580814,16.352168407723962,19.0,25.0,0.0
802,802,44,58,2552,0,82.17633228840126,107.8569749216301,105.89694357366771,0.043907326136478,0.20024181709182443,0.00022189083807477205,15.197884012539184,14.0,25.0,0.0
803,803,84,115,9660,0,79.01438923395445,105.57360248447205,100.15942028985508,0.03677693186968795,0.3381112967496145,0.00010728527727024431,16.355797101449276,18.0,25.0,0.0
804,804,172,125,21500,3,81.79627906976744,103.44544186046511,105.97623255813953,0.04222432886561948,0.35918651621481607,0.0,16.984697674418605,21.0,25.0,0.0
805,805,119,89,10591,0,97.67453498253234,118.82352941176471,113.91861014068549,0.036392046198817626,0.24863964710058553,0.0,15.91464450948919,15.0,25.0,0.0
806,806,54,46,2484,0,96.28582930756843,108.88929146537842,105.29710144927536,0.04469623142983472,0.3722949160384205,0.00021342346891973956,15.869162640901772,16.0,25.0,0.0
807,807,107,76,8132,0,79.00319724545007,99.77680767338909,88.59640924741761,0.04692453583905164,0.3377312957474179,0.0002140196078431397,15.469626168224298,15.0,25.0,0.0
808,808,31,99,3069,3,115.40273704789834,132.94753991528185,133.61355490387749,0.05502154342633221,0.2757196106425121,0.00021528612614190294,15.692733789507983,15.0,25.0,0.0
809,809,121,131,15851,0,71.37568607658822,91.62456627342124,83.56374992114063,0.03666867028839644,0.29293124284838135,0.00014707189484388508,16.12100182953757,17.0,25.0,0.0
810,810,64,78,4992,0,62.79467147435897,83.734375,77.53966346153847,0.03459065671361894,0.2595551267485821,0.0005698909643650387,15.735376602564102,17.0,25.0,0.0
811,811,151,72,10872,0,114.61488226637233,135.9392016188374,139.87729948491537,0.04611459015395708,0.34403563423866373,0.0002810050890176362,15.690581309786607,14.0,25.0,0.0
812,812,72,44,3168,0,95.20454545454545,115.35227272727273,113.62247474747475,0.06118588234323182,0.6283006229053819,0.0003560589147713384,15.1322601010101,15.0,25.0,0.0
813,813,93,111,10323,0,94.5595272692047,115.0752688172043,111.92085634021117,0.051595882965808124,0.31733532474782045,9.469684932364581e-05,15.773999806257871,16.0,25.0,0.0
814,814,204,220,44880,0,94.7153743315508,117.625935828877,122.49224598930482,0.04045741768942997,0.4012590287480113,9.736681179945878e-05,16.06528520499109,16.0,25.0,0.0
815,815,14,51,714,0,73.42577030812325,89.98319327731092,75.99579831932773,0.0506437816356959,0.3109608292729307,0.0007032960517513923,13.882352941176471,12.0,25.0,0.0
816,816,164,65,10660,0,75.18574108818011,98.46622889305816,96.12091932457786,0.04246175619107558,0.36519679095077223,0.00018939369864723275,15.936679174484052,16.0,25.0,0.0
817,817,123,28,3444,0,72.6451800232288,96.89808362369338,85.29645760743321,0.043118013759296164,0.25456334498359506,0.00040096013659945664,15.132984901277585,15.0,25.0,0.0
818,818,94,99,9306,0,108.01482914248872,127.96088545024715,122.0795185901569,0.05061708526318907,0.5660489998627394,0.0001450510323963002,15.320116054158607,14.0,25.0,0.0
819,819,215,176,37840,0,79.43565010570825,104.276955602537,101.8897198731501,0.03272223589296025,0.4523907734548146,8.392809668578571e-05,16.352880549682876,17.0,25.0,0.0
820,820,139,150,20850,0,94.53026378896882,117.61769784172662,113.38714628297362,0.04818983611763926,0.3666451050710856,6.014847705963872e-06,16.04652278177458,16.0,25.0,0.0
821,821,51,63,3213,0,90.53190164954871,116.91907874260815,119.27139744786804,0.03288090409514425,0.20174754109719384,0.00015279495901439344,14.820417055711173,14.0,25.0,0.0
822,822,61,61,3721,0,39.03090567051868,58.74066111260414,47.064498790647676,0.037463177109422104,0.1565413072230125,0.000470848712633274,16.895995700080622,22.0,25.0,0.0
823,823,52,60,3120,0,56.839423076923076,76.94615384615385,77.59455128205128,0.044699436104738255,0.2536172473054541,0.0011570053501338612,15.72852564102564,18.0,25.0,0.0
824,824,32,29,928,3,78.00107758620689,90.33081896551724,82.13900862068965,0.060660107186270386,0.4290733494793959,0.00053306050187039,15.550646551724139,18.0,25.0,0.0
825,825,31,90,2790,0,52.07992831541219,65.56057347670252,57.985304659498205,0.04068240808496748,0.40255617399084415,0.0,15.675268817204302,16.0,25.0,0.0
826,826,116,87,10092,0,97.25079270709473,122.40923503765359,119.19758224336108,0.04291831156936565,0.34458470896737864,0.00020258242421428662,15.14080459770115,14.0,25.0,0.0
827,827,32,44,1408,2,88.54119318181819,109.39133522727273,101.56676136363636,0.04446873320059979,0.2777577805737961,0.00038247847361106953,15.028409090909092,14.0,25.0,0.0
828,828,62,46,2852,0,72.73036465638148,92.1476157082749,78.14340813464236,0.03674206197630883,0.24478851656487466,0.00028098039215687654,15.54382889200561,14.0,25.0,0.0
829,829,98,97,9506,0,95.04881127708815,120.162844519251,117.75383968020198,0.04300926035503634,0.30723078291299044,8.717853013715084e-05,15.562802440563855,15.0,25.0,0.0
830,830,79,50,3950,0,84.94607594936708,107.28354430379747,97.09746835443038,0.0352508997055395,0.2609820567771672,9.996548808543186e-05,14.968101265822785,13.0,25.0,0.0
831,831,50,42,2100,0,78.34142857142857,97.92190476190476,94.25047619047619,0.06848298940664664,0.34040673928173576,0.0014796397581566475,15.694285714285714,17.0,25.0,0.0
832,832,160,138,22080,0,98.00570652173913,121.62413949275363,125.15484601449275,0.05280076308520995,0.4485389779676532,0.00015805931488009544,16.33143115942029,18.0,25.0,0.0
833,833,183,204,37332,0,80.8832369013179,109.1813189756777,98.07987785278046,0.042377342413561,0.4506086154258605,0.0,15.905630558234222,16.0,25.0,0.0
834,834,65,121,7865,0,93.30998092816274,109.13159567705023,105.18499682136046,0.04057047372297993,0.2505325933155754,0.00019906596581694913,16.32142403051494,17.0,25.0,0.0
835,835,43,12,516,0,98.53875968992249,128.49612403100775,128.54457364341084,0.06622697465541362,0.3070408775136781,0.0016929586460739136,13.984496124031008,13.0,25.0,0.0
836,836,112,96,10752,0,95.77315848214286,116.42792038690476,111.57505580357143,0.04328796513296347,0.3710419648075677,0.00010295975555962332,15.483909970238095,14.0,25.0,0.0
837,837,167,183,30561,0,73.86567847910736,96.23873564346717,89.60734269166585,0.03717925984465512,0.36987676114665785,6.50295676990224e-05,16.30987205916037,18.0,25.0,0.0
838,838,31,40,1240,0,80.0241935483871,103.10887096774194,87.41693548387097,0.04334239424956191,0.2641302334781394,0.0010715263163704014,15.121774193548386,14.0,25.0,0.0
839,839,29,27,783,3,80.32950191570882,103.82247765006386,100.40868454661558,0.04173628890609476,0.16818685431918393,0.0011396396776048431,13.81992337164751,13.0,25.0,0.0
840,840,51,22,1122,0,77.30392156862744,102.09001782531195,102.73351158645276,0.02857217426714499,0.21824552381871878,0.0001999309761707754,15.206773618538325,14.0,25.0,0.0
841,841,104,109,11336,0,107.26949541284404,125.77064220183486,126.97874029640084,0.039261585904692385,0.31848953805162455,3.925231146709437e-17,15.590419901199718,15.0,25.0,0.0
842,842,112,90,10080,0,80.7359126984127,105.73541666666667,109.57410714285714,0.045991806161942726,0.42489754515908695,1.6759831879481024e-05,15.247718253968253,14.0,25.0,0.0
843,843,44,28,1232,0,62.84415584415584,79.98051948051948,77.73701298701299,0.053956186205708884,0.21500628633322047,9.736681179943758e-05,15.74025974025974,20.0,25.0,0.0
844,844,122,122,14884,0,81.21109916689062,102.29535071217414,106.12550389680193,0.04099889872407183,0.32959015585793267,0.0002194378280968299,15.78117441547971,15.0,25.0,0.0
845,845,107,108,11556,0,86.66614745586708,100.86457251644167,95.25977847005885,0.04037724591571805,0.34974249916271055,0.0002567226080830848,16.103755624783663,16.0,25.0,0.0
846,846,59,54,3186,0,96.4105461393597,122.69052102950408,123.10043942247331,0.041092241192533956,0.304162465976776,0.0004466053018667754,15.32360326428123,15.0,25.0,0.0
847,847,150,198,29700,0,87.04205387205387,109.86383838383838,102.69723905723906,0.04699277751658041,0.39113355619475443,0.00021999847086251212,15.804545454545455,15.0,25.0,0.0
848,848,216,245,52920,0,92.0363567649282,112.1614134542706,112.1416477702192,0.03750675777170242,0.3766712387376131,1.9626155733547187e-17,16.737074829931974,19.0,25.0,0.0
849,849,118,78,9204,0,89.41297262059975,110.10962624945675,101.97131681877444,0.05557545835213578,0.44837915251821936,9.996548808537298e-05,15.65786614515428,15.0,25.0,0.0
850,850,268,243,65124,0,77.8075363921135,97.85140654750937,95.04044591855538,0.03481079832381424,0.27059338931540006,9.813077866773593e-18,16.20508568269762,17.0,25.0,0.0
851,851,98,106,10388,3,81.74229880631498,99.58134385829804,93.35733538698499,0.06073167966674875,0.39567413661703915,0.00019993097617079501,16.44358875625722,20.0,25.0,0.0
852,852,60,59,3540,0,98.57542372881356,121.11186440677966,119.49802259887005,0.0454379699326283,0.3329508349685683,0.00020833333333335202,15.142090395480226,14.0,25.0,0.0
853,853,119,100,11900,0,91.35176470588236,115.47789915966386,113.69789915966386,0.04658186830432934,0.4917689061384893,0.00019643678038733378,15.894033613445378,16.0,25.0,0.0
854,854,51,53,2703,3,73.64631890492046,93.15316315205328,86.2741398446171,0.04724287163102781,0.36353985909757075,0.00020535516069071044,14.861635220125786,14.0,25.0,0.0
855,855,48,83,3984,0,92.3953313253012,111.99974899598394,98.84839357429719,0.06064013065007137,0.44987833011882833,0.0006596249356625117,15.365461847389557,14.0,25.0,0.0
856,856,185,240,44400,3,88.65662162162162,106.77056306306307,106.22184684684684,0.03539128654964888,0.4580558476341144,7.091461853437754e-05,16.927612612612613,20.0,25.0,0.0
857,857,96,95,9120,0,50.44122807017544,73.60570175438596,62.26502192982456,0.03836313400417888,0.4982419203310506,0.0,15.95921052631579,17.0,25.0,0.0
858,858,182,192,34944,0,95.73157051282051,115.96932234432235,111.20756066849818,0.046656253526678126,0.4789106074945809,7.068627450987351e-05,16.224587912087912,17.0,25.0,0.0
859,859,99,108,10692,0,95.1274784885896,122.89665170220725,118.91676019453797,0.04409663460321318,0.2951187476787089,9.813077866773593e-18,15.39786756453423,15.0,25.0,0.0
860,860,107,66,7062,0,78.238176154064,96.52789578023223,96.07844803171906,0.03830907538239391,0.3920470417264378,0.0002177631292690522,16.090201076182385,17.0,25.0,0.0
861,861,28,52,1456,0,65.63049450549451,83.71153846153847,76.56318681318682,0.0375762364850366,0.16066502841536268,0.000969413797272453,15.094093406593407,15.0,25.0,0.0
862,862,93,75,6975,0,84.36702508960573,108.81777777777778,103.53304659498208,0.04097783138333768,0.2876552256028195,5.9762521832373755e-05,15.893189964157706,16.0,25.0,0.0
863,863,62,63,3906,3,106.27828981054788,130.99487967229902,131.2173579109063,0.0739004043874753,0.37453585884023105,0.00015473610505259462,15.675115207373272,16.0,25.0,0.0
864,864,119,176,20944,0,88.7099885408709,106.25529984721162,98.21643430099313,0.04519855130317841,0.42728953241518997,0.0,16.237251718869366,17.0,25.0,0.0
865,865,129,111,14319,0,101.2921991759201,127.1472169844263,126.07311963125916,0.04246233928923264,0.3210385256130737,0.0001959514294580619,16.15901948460088,17.0,25.0,0.0
866,866,202,191,38582,0,93.63840651080815,116.01752112384013,114.92252864029858,0.04368519896156015,0.5676907293110935,7.055588855807016e-05,16.500362863511484,18.0,25.0,0.0
867,867,45,44,1980,0,97.89393939393939,110.28989898989899,104.24848484848485,0.048386894599163996,0.2610367368985081,0.00041512246725752046,14.838888888888889,13.0,25.0,0.0
868,868,218,240,52320,0,80.6351490825688,100.3381498470948,100.50625,0.03911249541676141,0.3797911601370329,9.176161591917008e-05,16.41941896024465,18.0,25.0,0.0
869,869,118,128,15104,0,77.05058262711864,97.65360169491525,93.5415783898305,0.041056871178170924,0.4502627794142503,0.00019993097617079501,15.851959745762711,16.0,25.0,0.0
870,870,92,94,8648,3,69.60938945420907,86.1236123959297,85.9786077705828,0.04169748313803454,0.28343734565068507,0.00014148685922764896,16.6118177613321,21.0,25.0,0.0
871,871,65,73,4745,0,89.82507903055848,104.86975763962066,96.07839831401475,0.05278112770398154,0.33858856430525935,0.00029334960175605453,15.561854583772393,15.0,25.0,0.0
872,872,77,160,12320,0,91.36047077922078,114.5163961038961,107.15965909090909,0.048160592157990664,0.337644687772214,0.00019993097617074595,16.201542207792208,17.0,25.0,0.0
873,873,138,165,22770,0,75.3764163372859,96.62485726833553,92.82714097496707,0.04869873843955542,0.5536118412232951,0.00010406399784664475,16.26280193236715,18.0,25.0,0.0
874,874,25,36,900,0,57.50555555555555,76.06222222222222,72.36333333333333,0.046765766864268574,0.17112871506820768,0.0004688063179035383,15.928888888888888,20.0,25.0,0.0
875,875,107,51,5457,3,89.05387575590984,105.10243723657688,101.66208539490563,0.047674203124597414,0.3043195476853911,0.00019890018632845815,15.883085944658237,16.0,25.0,0.0
876,876,87,96,8352,0,63.23503352490422,82.72988505747126,72.89200191570882,0.03135080542091868,0.2039799653940806,9.813077866773593e-18,15.74030172413793,15.0,25.0,0.0
877,877,75,85,6375,0,48.78854901960784,73.16941176470588,56.93333333333333,0.03238590504995919,0.22236372634371832,0.000293349601756057,16.12972549019608,17.0,25.0,0.0
878,878,37,150,5550,0,74.08738738738738,97.67513513513514,105.77153153153154,0.03716615856187976,0.22880646830495677,0.00013128355194443197,16.226666666666667,18.0,25.0,0.0
879,879,103,127,13081,0,99.4044033330785,124.66202889687332,120.54659429707209,0.03894135604275299,0.23853016131908777,6.323529411771112e-05,16.235532451647426,18.0,25.0,0.0
880,880,86,61,5246,0,98.56805184902782,112.29794128860084,108.13953488372093,0.06674214344801378,0.7071067811865475,0.0,17.085017155928327,19.0,25.0,0.0
881,881,21,33,693,3,87.1067821067821,107.85714285714286,108.2943722943723,0.04412350256757465,0.1902039309002871,0.00038605633581801214,14.966810966810966,14.0,25.0,0.0
882,882,174,196,34104,0,102.52298850574712,126.57547501759325,128.2446633825944,0.03843885002689126,0.4132331385200099,0.0,16.893912737508796,20.0,25.0,0.0
883,883,127,103,13081,0,79.16795352037306,98.25204495069184,90.33720663557833,0.04610507437834507,0.4031459155034211,0.00031211079569429175,15.88150753000535,16.0,25.0,0.0
884,884,108,98,10584,0,79.85213529856387,104.63397581254723,106.21003401360544,0.04015932196399616,0.4284824602745793,0.00016570776632854274,15.454365079365079,15.0,25.0,0.0
885,885,45,183,8235,0,91.97377049180328,114.66994535519126,109.12738312082574,0.05542278486319089,0.36987676114665785,0.00013188734372209096,15.294596235579842,15.0,25.0,0.0
886,886,73,59,4307,0,65.53563965637335,90.83724169955886,86.88716043649872,0.030876679722001733,0.17360820098345592,0.00010142629515422081,15.317390294868819,14.0,25.0,0.0
887,887,108,118,12744,0,106.15897677338356,119.53837099811676,111.36989956057752,0.051906415197724536,0.35260218868982945,0.0001580593148801761,16.423807281858128,18.0,25.0,0.0
888,888,127,99,12573,0,109.6234788833214,132.55277181261434,141.22786924361728,0.04981551803341415,0.4600583112383942,0.00010010423249072642,15.784856438399746,15.0,25.0,0.0
889,889,124,181,22444,0,80.32440741400819,107.74897522723222,102.68272144002852,0.047070815694171625,0.43057864306775684,2.495670992434263e-06,15.796560327927285,16.0,25.0,0.0
890,890,106,115,12190,0,93.9388843314192,114.36694011484823,108.34052502050861,0.033522167629326236,0.3057199252843977,1.0569008315563938e-16,15.9915504511895,16.0,25.0,0.0
891,891,88,111,9768,3,61.945331695331696,78.4712325962326,71.41400491400492,0.04853808299030833,0.34280341296270556,0.00042732541103989097,16.704750204750205,21.0,25.0,0.0
892,892,74,73,5402,0,126.68937430581266,152.40429470566457,167.78748611625323,0.038630108483055405,0.3857957371255,7.068627450979025e-05,15.883561643835616,15.0,25.0,0.0
893,893,23,42,966,3,82.99171842650104,105.9968944099379,106.3592132505176,0.03948211465767653,0.1909552277289636,0.0015855553794198569,16.115942028985508,20.0,25.0,0.0
894,894,151,123,18573,0,109.10870618639962,132.67205082646853,126.90653098583967,0.043482066402139335,0.37115920455641566,7.078438161968196e-05,15.937651429494428,16.0,25.0,0.0
